Gene,CNT38,CNT48,CNT56,IPD12,IPD13,IPD28
MCCD1,0,0,0,0,0.101281,0.15773
MCEE,5.62101,5.38423,8.28345,6.43289,6.10273,6.60652
MCEMP1,0,0,0,0,0,0
MCF2,0.0312815,0.0242605,0.066022844,0.026440833,0.034800507,0.037260172
MCF2L,2.082958,4.628172,1.83055761,3.73216,1.4120264,1.3709196
MCF2L2,0.677479,0.335274,0.440329,0.652879,0.63097,0.289437
MCFD2,14.98127445,9.535225461,12.08654939,18.14938829,12.727089,10.82453571
MCHR1,0.425937,0.436045,0.542092,0.24293,1.07151,1.36835
MCHR2,0.03278355,0.02794515,0.0793565,0.070603,0.0375849,0.07702
MCIDAS,0.299511,0.0567812,0.0317657,0.106765,0.0251154,0
MCL1,27.19562667,23.74992333,24.55805667,37.69355,25.95518667,29.57714333
MCM10,11.29907,8.755965,8.96938,14.81236,11.46165,9.7009
MCM2,53.362605,56.981095,36.477395,73.2149365,59.41700001,51.09514
MCM3,46.1102345,45.44347,40.06629,71.74544,50.811746,37.86849
MCM3AP,36.6753,29.5364,27.7275,43.534,32.6321,33.5173
MCM4,35.61245,36.7948,29.811743,49.69737,41.4492,36.00328
MCM5,57.2693,65.8765,46.0163,83.4116,63.3701,62.8227
MCM6,58.0202,50.4788,40.6755,96.6573,71.712,57.7661
MCM7,73.28021746,62.125683,55.91552333,90.39370667,70.94251163,61.51491543
MCM8,3.611259,3.6413878,3.94715,4.7126696,3.166011,3.7237324
MCM9,3.775015,2.977485,3.21468,5.224595,3.88441,3.10133
MCMBP,10.42053333,10.4982,7.943836667,15.951673,13.11679033,10.89216667
MCMDC2,0.263151,0.184360033,0.282293,0.29735,0.217775667,0.215048333
MCOLN1,16.6357,15.8165,10.7775,15.9682,11.1683,14.5661
MCOLN2,0,0.120562,0.498446,0.692198,0,0.221923
MCOLN3,0.126917,0.0974465,0.147313504,0.515752,0.062716,0.0596675
MCPH1,1.086811189,0.992950204,0.897042994,1.691763857,1.034264835,1.215357
MCRIP1,14.8221175,30.09901,15.1914975,16.0779725,17.4788525,20.255675
MCRIP2,5.55523,3.06667,0.233777,2.71879,2.96535,0.315124
MCRS1,11.876631,14.16776667,10.80003333,13.194612,12.22978467,14.59109333
MCTP1,0.231817,0.164103333,0.306020333,0.315078667,0.198508,1.194191333
MCTP2,0.022851233,0.0172061,0.050162167,0.036859667,0.0238985,0.036952
MCTS1,2.839102,2.33703,3.00168,3.577595,2.3576795,3.112683
MCU,2.302683,2.0105425,2.137953,2.6255825,2.581575,2.6457465
MCUB,15.931,19.9229,13.4209,25.7483,14.209,10.2131
MCUR1,7.98183,7.2713,6.15867,7.29074,7.52111,7.3966
MDC1,25.446,19.605,21.2628,28.7789,21.6075,22.1992
MDFI,5.87497225,10.2918,5.777305,5.6190945,7.43861325,13.7520725
MDFIC,1.168119,1.351749667,1.313146667,1.455149333,1.270178333,2.282163333
MDGA1,1.71836,2.49393,1.40201,1.40298,1.41522,6.46114
MDGA2,0.392506667,0.50725,0.389496667,0.349093333,0.581098333,0.210108333
MDH1,20.967831,21.043075,18.94135,34.7451225,27.3969145,21.368775
MDH1B,0.3507018,0.141743,0.19846775,0.68203,0.34261,0.318481623
MDH2,21.7046955,22.230025,18.156159,24.5712975,23.359972,19.5253175
MDK,256.1962494,221.5325286,169.1816986,257.9779757,215.93416,132.7405329
MDM1,1.456643,1.050435,1.40922,1.9009802,1.061052358,1.3986042
MDM2,4.702270025,2.8277132,3.939253468,3.486478294,3.447136152,5.172152122
MDM4,2.64320165,2.174857557,2.992187066,2.519636953,1.453078463,2.232726614
MDN1,14.0404,7.36335,10.4857,15.6354,10.2694,8.3264
MDP1,3.580708,3.586863333,3.387733333,4.15875,3.578523333,3.070033333
ME1,3.83232,2.89896,2.0723,8.70122,4.9866,2.01914
ME2,11.3180025,7.2223,7.5725,10.25675,10.2073,8.18805
