"SOIidx","start","end","formula","mass","anot","Bf_1","Bf_2","Bi_1","Bi_2","QC_00","QC_01","QC_02","QC_03","QC_04","QC_05","QC_06","QC_07","QC_08","QC_09","QC_10","QC_11","QC_12","QC_13","Suero_C01_08","Suero_C02","Suero_C03","Suero_C04","Suero_C05","Suero_C06","Suero_C07","Suero_P1_V1","Suero_P1_V3_5","Suero_P1_V4","Suero_P1_V6","Suero_P2_V1","Suero_P2_V3_5","Suero_P2_V4","Suero_P2_V6","Suero_P3_V1","Suero_P3_V3_5","Suero_P3_V4","Suero_P3_V6","Suero_P4_V1","Suero_P4_V3_5","Suero_P4_V4","Suero_P4_V6","Suero_P5_V1","Suero_P5_V3_5","Suero_P5_V4","Suero_P5_V6","Suero_P6_V1","Suero_P6_V3_5","Suero_P6_V4","Suero_P6_V6","Suero_P7_V1","Suero_P7_V3_5","Suero_P7_V4","Suero_P7_V6","Suero_P8_V1","Suero_P8_V3_5","Suero_P8_V4","Suero_P8_V6"
2788,125.65075792002,137.707343568,"[C17H29O4]+",297.20604,"C17H28O4_M+H",14586.712890625,17308.01953125,NA,8891.9140625,15974.5986328125,18187.541015625,25288.27734375,26224.61328125,27188.3125,33301.1875,31716.34375,32871,37928.3125,49904.09375,48809.4609375,48537.546875,58706.8671875,53192.08203125,6098.7626953125,6600.65478515625,5784.11962890625,8229.048828125,7674.865234375,7895.20751953125,5517.0869140625,6525.97509765625,7405.81640625,7241.0595703125,6538.9189453125,6007.484375,6477.087890625,7929.69384765625,5635.77734375,8589.9345703125,7923.56005859375,10799.2919921875,7987.5751953125,7125.27734375,8393.3203125,8484.8994140625,7901.85302734375,8218.275390625,7082.8271484375,7327.71240234375,5039.111328125,6234.138671875,8133.92626953125,5058.40087890625,6275.8857421875,6250.76953125,6190.40087890625,6737.58544921875,4673.45166015625,6647.98779296875,7837.9892578125,5938.484375,9820.2001953125
2789,113.250254016,125.65075792002,"[C17H29O4]+",297.20604,"C17H28O4_M+H",14586.712890625,17308.01953125,NA,8891.9140625,15974.5986328125,18187.541015625,25288.27734375,26224.61328125,27188.3125,33301.1875,31716.34375,32871,37928.3125,49904.09375,48809.4609375,48537.546875,58706.8671875,53192.08203125,5078.7705078125,6792.96826171875,6472.7841796875,5573.90283203125,NA,5973.4931640625,5902.58935546875,4799.24169921875,7405.81640625,8433.0380859375,6896.43359375,5678.66943359375,5295.76708984375,8033.6923828125,6346.5556640625,6376.64697265625,5282.8701171875,10799.2919921875,6104.419921875,6767.67041015625,8393.3203125,9352.1103515625,5607,7727.7744140625,7004.2138671875,5881.7705078125,6106.14501953125,6825.83203125,6277.48486328125,5058.40087890625,6275.8857421875,6460.02587890625,6190.40087890625,6462.794921875,4673.45166015625,6146.837890625,7837.9892578125,8517.1728515625,6554.408203125
2790,267.8689992,279.979804512,"[C18H33O3]+",297.24242,"C18H32O3_M+H; C18H34O4_M+H-H2O",10705.197265625,8374.009765625,8345.6513671875,12068.1923828125,92216.9296875,87969.390625,95448.75,82743.2734375,85357.7265625,82668.359375,85064.96875,81154.171875,72924.0390625,55263.69140625,46574.66015625,45926.22265625,38592.1796875,37686.4375,161159.6875,121172.765625,44053.21875,207685.84375,267092.09375,148042.078125,270367.40625,26819.197265625,35184.28125,29574.107421875,28873.29296875,22550.59375,19335.7578125,27242.69921875,19769.328125,179867.171875,71533.40625,128457.03125,75217.734375,49058.59765625,44081.734375,93477.7890625,29999.75,12125.5048828125,29208.712890625,13449.81640625,30722.94921875,50966.0546875,47632.015625,50456.203125,276081.5625,37481.0859375,122342.078125,91292.7109375,114162.234375,23216.02734375,27033.91015625,25013.875,22134.63671875
2791,148.58026289598,160.21786302402,"[C18H33O3]+",297.24242,"C18H32O3_M+H; C18H34O4_M+H-H2O",19781.001953125,19239.833984375,4433.271484375,16673.42578125,26693.380859375,29600.125,32045.984375,37465.7109375,42464.33984375,42125.125,67362.0625,57366.421875,65240.46484375,70035.90625,59460.2109375,71283.1640625,63231.10546875,66371.703125,21479.40234375,18383.787109375,24161.353515625,25053.958984375,21106.28125,25507.69921875,18226.271484375,23327.087890625,23858.501953125,18769.94140625,20320.7421875,22012.017578125,20928.564453125,18916.423828125,20742.408203125,21006.26171875,20246.1328125,21740.396484375,23867.482421875,19665.041015625,24513.087890625,21408.689453125,20942.037109375,19713.458984375,20714.015625,18960.251953125,15410.302734375,22947.23046875,139374.5625,18183.16796875,17948.9765625,19027.416015625,22456.455078125,21158.87890625,24178.22265625,22125.66796875,24104.34765625,25866.486328125,18353.958984375
2792,160.21786302402,170.287415088,"[C18H33O3]+",297.24242,"C18H32O3_M+H; C18H34O4_M+H-H2O",19781.001953125,19239.833984375,4227.11474609375,16673.42578125,26693.380859375,29600.125,32045.984375,37465.7109375,42464.33984375,42125.125,67362.0625,57366.421875,65240.46484375,70035.90625,59460.2109375,71283.1640625,63231.10546875,66371.703125,21479.40234375,23028.89453125,24161.353515625,25053.958984375,21106.28125,25507.69921875,18251.0703125,23327.087890625,23858.501953125,18769.94140625,21513.05859375,22012.017578125,20928.564453125,21785.724609375,20742.408203125,21006.26171875,20246.1328125,21740.396484375,23867.482421875,19665.041015625,24513.087890625,21408.689453125,21134.748046875,19713.458984375,20714.015625,18960.251953125,16179.486328125,22947.23046875,139374.5625,19839.412109375,20013.39453125,20534.82421875,25265.806640625,21158.87890625,24178.22265625,22125.66796875,24104.34765625,25866.486328125,18353.958984375
2793,147.5,163.75,"[C11H16N5O3S]+",298.09684,"C11H15N5O3S_M+H; C11H12N4O3S_M+NH4",NA,NA,NA,NA,19218.525390625,22735.9296875,24667.099609375,24234.166015625,21977.1484375,5569.716796875,31300.03515625,26458.462890625,31628.677734375,35606.4375,40712.64453125,35721.9296875,42223.31640625,40574.7109375,59334.81640625,40812.48828125,48415.4375,49732.0390625,48450.265625,60543.80859375,45747.125,88063.046875,81628.3359375,65574.2109375,67791.109375,51514.65625,68530.609375,63835.15625,86992.0234375,104265.6796875,82495.828125,68639.1796875,63398.90234375,56466.125,39317.359375,112006.25,69670.28125,86004.671875,117201.203125,99435.5234375,98664.46875,52702.02734375,6621.150390625,41286.68359375,62750.24609375,70487.796875,103858.71875,55375.640625,58428.484375,67945.28125,70153.78125,82779.484375,72246.6953125
2794,163.75,180,"[C11H16N5O3S]+",298.09684,"C11H15N5O3S_M+H; C11H12N4O3S_M+NH4",NA,NA,NA,NA,19218.525390625,22735.9296875,24667.099609375,24234.166015625,21977.1484375,25576.177734375,31300.03515625,26458.462890625,31628.677734375,35606.4375,40712.64453125,35721.9296875,42223.31640625,40574.7109375,59334.81640625,40812.48828125,48415.4375,49732.0390625,48450.265625,60543.80859375,45747.125,88063.046875,81628.3359375,65574.2109375,67791.109375,51514.65625,68530.609375,63835.15625,86992.0234375,104265.6796875,82495.828125,26796.267578125,63398.90234375,56466.125,39317.359375,112006.25,69670.28125,86004.671875,117201.203125,99435.5234375,98664.46875,52702.02734375,6621.150390625,41286.68359375,62750.24609375,70487.796875,103858.71875,55375.640625,58428.484375,67945.28125,70153.78125,82779.484375,72246.6953125
2795,195,212.5,"[C11H16N5O5]+",298.11459,"C11H15N5O5_M+H",NA,NA,NA,NA,18282.015625,23503.35546875,23465.578125,22583.50390625,24340.734375,23420.13671875,24958.232421875,26187.318359375,27163.76171875,21945.775390625,29028.13671875,33575.1796875,35917.515625,26987.873046875,23735.8671875,20323.513671875,18090.083984375,23123.25,26362.0703125,16353.0009765625,19514.8203125,31114.55078125,27949.75390625,28532.6171875,29970.09375,18657.517578125,27628.6796875,24817.654296875,21540.142578125,54691.51953125,43501.77734375,40298.69140625,35674.671875,18408.83984375,18693.28515625,35433.02734375,23140.6328125,34459.9140625,34851.48046875,25988.060546875,29551.947265625,18853.4140625,18541.3203125,21359.0703125,24452.2109375,22436.158203125,26641.654296875,23101.630859375,21259.546875,26248.060546875,21740.30859375,30132.81640625,25278.0859375
2797,60.66680595198,92.01557828802,"[C18H36NO2]+",298.27405,"C18H32O2_M+NH4; C18H35NO2_M+H; C18H37NO3_M+H-H2O",106429.1640625,135370.984375,5727.22705078125,62405.3046875,1071254.125,1141936.25,1022548.5,1273552.75,1382050.875,1282232.25,1525645.75,1454709.375,1323474.5,1323925.625,1393353.5,1375726.375,1518550.875,1532070,19388.119140625,6795.2314453125,3424308.5,7732.9658203125,18857.658203125,26365.1328125,17737.185546875,23097.73046875,28358.794921875,10486.0009765625,15167.1025390625,21741.72265625,8322.359375,17756.05859375,8716.55859375,7489.10791015625,20176.17578125,67491.6875,10347.2822265625,22821.533203125,28747.35546875,41017.9296875,23044.216796875,17879.32421875,17205.306640625,35128.31640625,9911.521484375,26827.337890625,41099912,25229.787109375,6605.1123046875,20663.67578125,25909.330078125,22509.328125,6994.64990234375,26322.384765625,19027.615234375,7880.61376953125,459197.9375
2801,55,67.5,"[C16H27O5]+",299.1853,"C16H26O5_M+H; C16H28O6_M+H-H2O",26868.109375,23565.716796875,NA,16269.333984375,2343140.5,2221647.25,2434811.75,2351273.25,2387555.25,2395863,2346404.75,2276517,2226467.75,2480819.5,2289019.25,2359472.75,2476198,2287831.25,1873271.625,1835096.625,2480761.75,3651149.75,NA,3161309,1934727.5,3523789.25,2732345.75,2784804.75,3463085.25,2222320.5,3064901.75,1947078.25,2896981.5,2621513.75,2733964.75,2902895.25,3486232.5,2261600.5,2271677.5,4199375,2137638,2897594.5,1061680.125,3231138.5,3457212.75,2161056.75,1680371.75,199785.09375,2453560.5,3043431.25,2140534.75,3801951,2221840,3595386.75,3393838.25,3021216.25,798869.3125
2802,57.5,65,"[C20H27O2]+",299.20056,"C20H28O3_M+H-H2O; C20H26O2_M+H",13555.283203125,15935.49609375,NA,7551.7001953125,12097.1259765625,11806.9482421875,20483.37890625,19127.583984375,25937.580078125,23218.931640625,28708.236328125,32909.1953125,47630.33203125,48434.87890625,39945.47265625,41926.18359375,54090.2890625,44947.04296875,NA,NA,NA,NA,NA,NA,NA,18806.453125,NA,NA,10538.0771484375,NA,NA,NA,15960.0107421875,20496.494140625,NA,NA,NA,NA,NA,NA,NA,19521.234375,27689.083984375,21181.6484375,NA,NA,NA,NA,NA,NA,NA,11958.7138671875,NA,19212.373046875,19788.646484375,15290.271484375,15158.751953125
2804,317.5,325,"[C17H15O5]+",299.0914,"C17H16O6_M+H-H2O; C17H14O5_M+H",NA,NA,NA,NA,14290.6328125,14014.7060546875,20589.87109375,18927.884765625,17973.232421875,15065.748046875,19345.181640625,22383.623046875,26662.8359375,27436.427734375,32606.818359375,24127.60546875,30805.6171875,33084.24609375,43199.1640625,43983.54296875,43112.5078125,15098.55859375,70707.8671875,34110.84375,41448.98828125,41223.80859375,20920.25,16891.55078125,27762.609375,15906.1259765625,30110.349609375,18685.318359375,36755.87109375,51708,40297.65625,39822.58203125,32251.193359375,38955.32421875,21423.94140625,69730.3359375,36323.03515625,20477.072265625,30989.65234375,21720.134765625,22650.72265625,40316.23046875,20705.759765625,25854.84375,22115.962890625,44064.69921875,42983.578125,24244.380859375,21740.4296875,19355.974609375,21042.28125,32956.640625,28285.275390625
2805,87.5,102.5,"[C17H19N2O3]+",299.13902,"C17H15NO3_M+NH4",NA,NA,NA,NA,23733.201171875,14681.4599609375,20816.115234375,22322.162109375,22061.2421875,18329.396484375,19330.240234375,19580.681640625,20029.330078125,18731.63671875,20453.322265625,19372.369140625,25322.19921875,25405.802734375,22046.517578125,42415.03515625,21861.58203125,25333.59765625,45289.54296875,80977.6484375,49484.4453125,12510.3232421875,11946.4384765625,8615.49609375,27625.515625,19208.51171875,13348.9921875,23632.046875,22505.98046875,24288.509765625,10949.9970703125,21936.6875,17155.189453125,20563.08984375,22225.6171875,42296.64453125,27551.525390625,24977.380859375,13600.0166015625,24985.57421875,15940.4814453125,10000.12109375,14260.04296875,18036.677734375,11410.525390625,27769.69140625,28760.31640625,18589.8515625,25078.998046875,9247.869140625,6712.13671875,NA,11019.1923828125
2806,82.5,97.5,"[C11H26NO6P]+",299.14923,"C11H25NO6P_M+H",NA,NA,NA,NA,17427.078125,18956.822265625,18212.80859375,18140.9296875,21517.87109375,21495.5625,25076.56640625,20940.91015625,22010.271484375,24144.580078125,27590.908203125,28500.171875,30309.951171875,31013.64453125,NA,7017.396484375,NA,NA,NA,NA,NA,NA,NA,6607.5087890625,NA,NA,NA,4742.00048828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,7314.2705078125,NA,34720.8515625,5862.544921875,6634.4375,227271.890625,64653.0390625,NA,NA,6291.51513671875,NA,97560.890625,13210.82421875,20304.123046875,72118.0078125,NA
2807,82.5,97.5,"[C15H23O6]+",299.14891,"C15H24O7_M+H-H2O; C15H22O6_M+H",NA,NA,NA,NA,17427.078125,19312.265625,18212.80859375,18140.9296875,21517.87109375,21495.5625,25076.56640625,20940.91015625,22010.271484375,24144.580078125,27590.908203125,28500.171875,30309.951171875,31013.64453125,NA,8041.78662109375,NA,11320.21484375,NA,NA,5886.17724609375,NA,NA,6607.5087890625,6659.0947265625,NA,NA,4742.00048828125,6552.2197265625,NA,7639.93701171875,NA,NA,NA,NA,NA,NA,8312.4208984375,NA,34720.8515625,6260.2333984375,6634.4375,227271.890625,64653.0390625,5362.55078125,7366.775390625,6291.51513671875,NA,97560.890625,13210.82421875,20304.123046875,72118.0078125,NA
2808,84.113600592,94.812811008,"[C18H35O3]+",299.25807,"C18H34O3_M+H; C18H36O4_M+H-H2O",NA,NA,NA,3522.88354492188,18233.4296875,19313.50390625,18475.6875,23610.001953125,18029.115234375,24381.822265625,20566.298828125,16911.052734375,21715.708984375,17787.349609375,19167.517578125,19801.3515625,18648.564453125,27762.431640625,17975.5234375,26347.15234375,20242.830078125,33404.66796875,35450.6328125,40816.91796875,26786.53125,10820.6630859375,11886.587890625,9888.6376953125,14274.8310546875,10494.255859375,11992.45703125,11456.2958984375,11109.3720703125,19523.802734375,17074.19140625,20622.796875,18546.501953125,24163.142578125,18964.650390625,34628.7578125,15022.404296875,13242.7587890625,9796.6083984375,10328.6826171875,11064.1787109375,23708.736328125,91054.71875,29132.01171875,108840.3046875,18887.099609375,32768.390625,26596.435546875,22442.8515625,11055.390625,10564.7001953125,10761.6669921875,10031.5439453125
2810,262.5,270,"[C15H19N6O]+",299.16149,"C15H18N6O_M+H",7541.45556640625,19735.013671875,NA,7217.6484375,20087.919921875,24621.447265625,25763.03515625,23306.662109375,28618.771484375,30698.162109375,31523.580078125,34305.40234375,43485.953125,39510.71875,46944.18359375,48649.9296875,47307.33984375,41280.28515625,6466.24169921875,NA,16136.9697265625,NA,NA,7410.59033203125,12402.32421875,7141.97314453125,NA,8729.5947265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,6476.77099609375,6796.3779296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,9718.271484375,NA,28344.134765625,NA,NA,NA,NA,370823.59375,NA
2811,262.5,270,"[C17H24NaO3]+",299.16176,"C17H24O3_M+Na",7541.45556640625,19735.013671875,NA,7217.6484375,20087.919921875,24621.447265625,25763.03515625,23306.662109375,28618.771484375,30698.162109375,31523.580078125,34305.40234375,43485.953125,39510.71875,46944.18359375,48649.9296875,47307.33984375,41280.28515625,6466.24169921875,NA,16136.9697265625,NA,NA,7410.59033203125,12402.32421875,7141.97314453125,NA,8729.5947265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,6476.77099609375,NA,NA,NA,8735.673828125,NA,NA,NA,NA,NA,NA,9718.271484375,NA,28344.134765625,NA,NA,NA,6735.724609375,370823.59375,NA
2812,268.65801723198,279.58947672,"[C18H35O3]+",299.25807,"C18H34O3_M+H; C18H36O4_M+H-H2O",NA,NA,NA,NA,239848.265625,272591.34375,270231.0625,251779.921875,242148.953125,234863.765625,239904.765625,255851.578125,199011.0625,135222.921875,133103.078125,125941.9140625,102650,91385.9140625,346417.59375,269809.03125,288442.4375,638338.875,1030821.75,717467.875,603363.8125,24198.2734375,48138.328125,17206.998046875,20050.4921875,42325.2734375,23815.365234375,41161.3828125,24279.826171875,251500.140625,169956.859375,456784.59375,187034.859375,220269.4375,139150.078125,373921.21875,84356.6953125,9835.16796875,41736.75,9666.9091796875,50583.44140625,231822.65625,174320.484375,377168.21875,632549.6875,154769.09375,424381.0625,289449.6875,358991.9375,57013.31640625,38246.1484375,34492.3203125,32442.04296875
2813,244.039319616,268.65801723198,"[C18H35O3]+",299.25807,"C18H34O3_M+H; C18H36O4_M+H-H2O",NA,NA,NA,NA,239848.265625,272591.34375,270231.0625,251779.921875,242148.953125,234863.765625,239904.765625,255851.578125,199011.0625,135222.921875,133103.078125,125941.9140625,102650,91385.9140625,346417.59375,359830.6875,288442.4375,638338.875,1030821.75,717467.875,603363.8125,21561.673828125,30007.044921875,12019.083984375,11947.298828125,25976.671875,13008.708984375,13383.0908203125,12445.7236328125,251500.140625,169956.859375,456784.59375,187034.859375,220269.4375,139150.078125,373921.21875,84356.6953125,9835.16796875,41736.75,16788.859375,50583.44140625,231822.65625,174320.484375,377168.21875,632549.6875,154769.09375,424381.0625,289449.6875,358991.9375,25088.849609375,38246.1484375,26432.6875,23530.02734375
2814,122.5,132.5,"[C16H27O5]+",299.1853,"C16H26O5_M+H; C16H28O6_M+H-H2O",4687.05322265625,6226.83740234375,NA,NA,14930.5888671875,11018.3017578125,12582.54296875,13258.833984375,15000.2744140625,13514.33203125,14043.4306640625,13038.6650390625,16227.33984375,14902.0224609375,11363.4169921875,14081.2099609375,18554.921875,17835.669921875,17671.154296875,34555.37890625,41925.375,17071.7578125,NA,37983.63671875,51041.90625,30468.310546875,20805.083984375,15848.4638671875,33466.24609375,14826.390625,15867.869140625,6972.30029296875,24676.83984375,14221.2431640625,15288.322265625,8322.44921875,26292.455078125,17781.279296875,12761.78125,27661.306640625,16444.224609375,15084.0966796875,5395.38818359375,19717.025390625,21632.5234375,18462.64453125,27591.55859375,NA,16450.25,9870.5869140625,9145.7216796875,14321.3232421875,4963.826171875,19854.767578125,11632.8486328125,21166.392578125,10345.19921875
2815,332.5,342.5,"[C4H13N3NaO7P2]+",300.01209,"C4H13N3O7P2_M+Na",NA,NA,NA,NA,90775.6015625,113381.8359375,84727.9765625,71405.0390625,79790.9921875,75155.2578125,87669.265625,90175.9765625,65037.171875,80066.15625,69160.4609375,95363.984375,85957.8046875,129393.109375,56653.4765625,81362.1796875,69765.5625,84539.6953125,64666.91015625,98341.609375,82618.3671875,81503.078125,77942.5234375,80534.1953125,87541.2890625,70796.4453125,93784.78125,95180.03125,80570.078125,92507.4140625,80363.3515625,64503.33203125,72834.5859375,78953.5546875,74211.015625,73095.6015625,85543.25,72347.9453125,71734.03125,75395.5390625,76279.3046875,79578.375,78728.046875,73902.5703125,97718.5859375,75254.234375,115248.8828125,62207.9375,69584.3125,77215.921875,84145.5625,83328.296875,87635.6015625
2816,325,332.5,"[C16H30NO4]+",300.21693,"C16H26O4_M+NH4; C16H31NO5_M+H-H2O",8029.56591796875,5507.66357421875,NA,3951.93090820312,62553.44140625,59933.9609375,61095.1015625,67286.34375,55916.58984375,45343.921875,55673.44140625,45411.7578125,33721.26171875,31131.93359375,31954.4609375,26112.322265625,24969.64453125,26723.849609375,35598.96484375,35118.09375,23464.201171875,89617.734375,143059.421875,25628.123046875,87862.1953125,30309.2890625,28594.513671875,18181.91796875,23474.90625,17138.7578125,18120.3046875,30532.15234375,13401.9599609375,71450.140625,38159.79296875,38190.6640625,33861.62890625,17870.126953125,20138.95703125,32418.9296875,18007.71484375,17931.826171875,21257.37890625,13442.037109375,15996.078125,9575.298828125,26396.359375,10120.896484375,90432.765625,52737.66796875,77875.96875,69415.1328125,74433.5078125,22894.8515625,23483.607421875,23507.203125,18520.857421875
2820,200.18271636798,218.264194176,"[C12H30NO7]+",300.20168,"C12H26O7_M+NH4",437331.1875,455583.25,NA,253818.171875,6091561,6182064,6222512.5,6150877.5,6295070.5,6424983,6239254.5,6178443,6895899.5,7061543,7174597.5,7319105.5,7730209.5,7269427.5,172083.484375,529497.5625,139359.984375,760464.5,413034.96875,517683.0625,398974.90625,745092.5625,782689.875,464799.3125,796341.875,363669.53125,325464.6875,156842.96875,318302.6875,40084340,50099532,35547328,48749812,454828.34375,187357.140625,272724.40625,245436,175228.734375,311518.4375,567800.375,149562.234375,557443.875,326562.9375,254551.78125,245405.25,137634.296875,332298.40625,243538.375,329583.34375,605898.25,215051.234375,577330.375,178045.328125
2822,260.65707031998,276.47432907198,"[C18H38NO2]+",300.2897,"C18H34O2_M+NH4; C18H37NO2_M+H; C18H39NO3_M+H-H2O",62656.2578125,60711.28515625,NA,78646.1328125,84491.671875,91781.0859375,97550.6796875,89610.46875,88747.8359375,100116.6796875,95458.046875,89052.421875,91795.9921875,91028.75,97798.390625,86739.2578125,69519.421875,75486.8125,80315.2734375,177818.21875,77212.2734375,84214.6640625,83198.8046875,80458.40625,127866.59375,217794.140625,131708.890625,190957.828125,80895.6796875,168989.234375,69779.9140625,91078.78125,65321.765625,80001.6640625,123106.59375,171959.15625,88791.1171875,90209.9375,51562.97265625,103041.15625,130214.125,62127.53515625,98002.3671875,87529.7109375,112714.6875,209198.5625,76098.78125,66404.0390625,90489.046875,47801.3046875,64868.734375,78379.46875,84141.9765625,58967.8125,91815.0703125,129415.3125,78040.90625
2827,82.5,92.5,"[C14H17N6O2]+",301.14075,"C14H16N6O2_M+H",NA,NA,NA,NA,23511.56640625,23995.365234375,26290.888671875,24901.353515625,28256.271484375,26108.380859375,29526.537109375,30458.494140625,15723.697265625,23671.5234375,25527.95703125,37420.078125,30214.458984375,41219.30859375,27808.236328125,NA,NA,NA,NA,NA,NA,18024.0546875,NA,NA,7593.90771484375,86144.2890625,NA,8033.51953125,51084.5703125,NA,27902.427734375,NA,84834.9296875,11065.8759765625,20496.53515625,34811.4609375,16159.287109375,50616.48046875,53468.7265625,NA,11228.6630859375,65985.40625,NA,NA,50938.44140625,39599.609375,56525.50390625,24666.236328125,21301.748046875,NA,43474.1484375,21892.833984375,NA
2828,82.5,95,"[C16H22NaO4]+",301.14103,"C16H22O4_M+Na",NA,NA,NA,NA,24506.845703125,23995.365234375,26290.888671875,24901.353515625,28256.271484375,26108.380859375,29526.537109375,30458.494140625,21968.779296875,23671.5234375,25527.95703125,37420.078125,30214.458984375,41219.30859375,27808.236328125,NA,NA,NA,NA,NA,NA,20836.15234375,NA,NA,7593.90771484375,86144.2890625,NA,8033.51953125,51084.5703125,NA,27902.427734375,NA,99212.3046875,11065.8759765625,20496.53515625,34811.4609375,16159.287109375,50616.48046875,53468.7265625,9592.6591796875,11228.6630859375,78879.7578125,NA,NA,50938.44140625,39599.609375,56525.50390625,24666.236328125,21301.748046875,NA,43474.1484375,26271.7578125,NA
2830,55,70,"[C20H29O2]+",301.21621,"C20H30O3_M+H-H2O; C20H28O2_M+H",38398.71484375,51072.77734375,NA,22857.1640625,47418.48828125,30011.8046875,44103.3671875,63967.8828125,55649.234375,64916.00390625,73407.0859375,83595.9375,95296.5078125,124070.421875,127406.78125,139601.953125,135398.703125,136993.09375,19043.22265625,NA,NA,14935.7783203125,20942.646484375,NA,16902.205078125,15717.013671875,19867.755859375,39073.2109375,12633.4765625,NA,12911.744140625,16044.6240234375,19102.298828125,18439.48828125,18790.048828125,NA,19466.751953125,NA,22210.93359375,13633.03515625,NA,18436.7890625,28311.328125,NA,22216.89453125,17270.783203125,13497.4541015625,12090.5498046875,12871.966796875,17471.384765625,14724.83203125,10670.8212890625,NA,NA,17814.373046875,22485.724609375,14479.359375
2836,65,72.5,"[C15H12NO6]+",302.06591,"C15H8O6_M+NH4",NA,NA,NA,NA,17254.65625,11026.47265625,10838.5458984375,12880.8828125,20383.5390625,22202.994140625,8244.4453125,18936.591796875,16736.669921875,19550.05859375,13883.4130859375,12601.349609375,14327.619140625,24603.85546875,11629.8720703125,16777.48046875,17842.869140625,15606.1689453125,11386.92578125,11359.18359375,NA,16111.326171875,17027.69921875,12962.142578125,22692.02734375,8686.4609375,18044.306640625,16496.62109375,11504.24609375,35602.5234375,24636.345703125,14842.490234375,10643.8232421875,18248.02734375,16128.517578125,14655.39453125,16437.794921875,23046.341796875,15963.189453125,22929.779296875,18794.748046875,13175.98046875,17105.24609375,19860.98046875,13210.9765625,18905.666015625,18887.42578125,11178.7646484375,15582.6689453125,18116.349609375,17688.330078125,12780.6669921875,10936.900390625
2837,75,85,"[C15H12NO6]+",302.06591,"C15H8O6_M+NH4",NA,NA,NA,NA,17254.65625,11026.47265625,13769.658203125,14240.9072265625,20383.5390625,12376.412109375,8244.4453125,18936.591796875,16736.669921875,14782.3974609375,13883.4130859375,12601.349609375,12998.4140625,16749.962890625,11629.8720703125,16777.48046875,17842.869140625,15606.1689453125,11386.92578125,11359.18359375,10650.775390625,16111.326171875,15002.2177734375,12962.142578125,22692.02734375,8686.4609375,18044.306640625,16496.62109375,11504.24609375,20159.869140625,24636.345703125,14842.490234375,10643.8232421875,18248.02734375,16128.517578125,14655.39453125,16437.794921875,23046.341796875,14735.8974609375,14885.8115234375,20562.798828125,28436.021484375,17105.24609375,19860.98046875,13210.9765625,18905.666015625,18887.42578125,22417.59765625,15582.6689453125,18116.349609375,17293.359375,12780.6669921875,13456.7197265625
2838,177.86817631998,198.563827248,"[C14H18Cl2NO2]+",302.07091,"C14H17Cl2NO2_M+H",NA,NA,NA,NA,24140.369140625,26178.154296875,24408.8125,22766.259765625,25013.857421875,22212.875,22648.3515625,28426.51953125,17823.126953125,19268.296875,15270.9482421875,10841.6201171875,10387.154296875,9448.3662109375,12988.73828125,26747.140625,9596.3251953125,18613.4453125,13712.0478515625,13587.880859375,12782.1796875,9942.27734375,18919.11328125,8778.5205078125,17528.818359375,13865.19140625,12984.708984375,22545.021484375,9418.244140625,8602.017578125,6991.81298828125,14711.25390625,17800.28125,8179.63525390625,12603.7275390625,15500.4326171875,6568.451171875,17242.181640625,19000.349609375,10234.650390625,22054.48046875,12944.2294921875,16041.92578125,14000.6083984375,11777.0244140625,11826.490234375,8305.6484375,14939.2607421875,21446.27734375,15788.9814453125,22866.50390625,11533.93359375,10545.2392578125
2839,160,170,"[C14H18Cl2NO2]+",302.07091,"C14H17Cl2NO2_M+H",NA,NA,NA,NA,45740.8671875,42401.203125,33487.75390625,44491.55859375,35882.22265625,29337.798828125,31256.396484375,24882.18359375,33593.68359375,21861.478515625,18184.82421875,18560.50390625,12780.4345703125,13937.8349609375,15509.91015625,43245.90625,16111.0634765625,40057.22265625,23588.55859375,19187.279296875,24576.53515625,16748.25390625,28026.109375,10776.8671875,24165.2109375,22375.70703125,30909.8828125,37385.62890625,16472.13671875,11869.4619140625,10827.896484375,19775.765625,28136.115234375,13873.26953125,17808.697265625,18691.150390625,15572.0732421875,21150.646484375,28701.337890625,20533.056640625,30769.759765625,25561.5,24078.896484375,21382.611328125,14966.66796875,13044.0107421875,21029.337890625,29746.0546875,25920.18359375,26188.265625,29735.2734375,15941.4248046875,21952.791015625
2841,395,405,"[C14H24NO6]+",302.15981,"C14H20O6_M+NH4",NA,NA,NA,NA,57342.08203125,49817.8359375,55032.07421875,50540.82421875,50823.08984375,39424.1796875,53175.65234375,54176.7734375,41901.22265625,47487.67578125,46865.44921875,37313.53515625,32061.919921875,37088.67578125,93504.515625,26868.9140625,51749.625,43406.828125,82909.2890625,43092.22265625,81295.96875,69912.859375,66794.7109375,56334.02734375,93150.1640625,72254.1015625,86053.546875,91636.6953125,74580.609375,32208.6953125,12543.240234375,19703.1328125,41126.04296875,59516.23046875,42971.203125,159945.625,105700.03125,29640.361328125,33513.1640625,27976.845703125,37496.3671875,16371.587890625,12598.0625,9075.3876953125,28932.841796875,45891.5234375,52137.36328125,68253.46875,45455.91796875,38690.66015625,26747.904296875,31036.6015625,22236.908203125
