"SOIidx","start","end","formula","mass","anot","Bf_1","Bf_2","Bi_1","Bi_2","QC_00","QC_01","QC_02","QC_03","QC_04","QC_05","QC_06","QC_07","QC_08","QC_09","QC_10","QC_11","QC_12","QC_13","Suero_C01_08","Suero_C02","Suero_C03","Suero_C04","Suero_C05","Suero_C06","Suero_C07","Suero_P1_V1","Suero_P1_V3_5","Suero_P1_V4","Suero_P1_V6","Suero_P2_V1","Suero_P2_V3_5","Suero_P2_V4","Suero_P2_V6","Suero_P3_V1","Suero_P3_V3_5","Suero_P3_V4","Suero_P3_V6","Suero_P4_V1","Suero_P4_V3_5","Suero_P4_V4","Suero_P4_V6","Suero_P5_V1","Suero_P5_V3_5","Suero_P5_V4","Suero_P5_V6","Suero_P6_V1","Suero_P6_V3_5","Suero_P6_V4","Suero_P6_V6","Suero_P7_V1","Suero_P7_V3_5","Suero_P7_V4","Suero_P7_V6","Suero_P8_V1","Suero_P8_V3_5","Suero_P8_V4","Suero_P8_V6"
36,102.454549488,122.59037518401,"[C3H5O3]-",89.02442,"C3H6O3_M-H; C3H8O4_M-H2O-H",156686.734375,145038.640625,NA,83161.265625,496943.625,529189.6875,518732.3125,627300.8125,560542.6875,603286.875,574006.25,572798.9375,626361.375,593770.0625,610770.0625,648290.6875,690879.5,664722.375,416508.6875,434626.40625,481802.15625,441693.125,417453.8125,370709,546913.875,492476.09375,569801.125,457508.4375,473529.9375,398764.625,493895.78125,458668.5,404472.90625,327072.40625,453744.71875,360577.5625,348988.1875,360962.3125,385257,673841.875,424362.125,381594.9375,441615.34375,427309.8125,391954.125,454301.59375,866203.375,560213.375,474529,436167.25,507450.625,571127.5,482126.21875,412973.28125,369670,357018.125,456020.90625
37,98.25406624002,102.454549488,"[C3H5O3]-",89.02442,"C3H6O3_M-H; C3H8O4_M-H2O-H",163026.6875,146246.1875,NA,86420.53125,374166.9375,364940.875,395483.53125,405362.09375,411844.375,430524.6875,425911.90625,451430.875,453691.40625,481662.375,461474.65625,495841.40625,476138.75,494716,335680.3125,324048.1875,343773.53125,318126.9375,289919.25,321867.625,386139.3125,379265.90625,419635.90625,376691.375,377042.09375,434041.40625,390177.28125,334401.84375,338322.53125,290972.5,332362.6875,263022.875,298819.65625,353445.625,357615.09375,469299.25,348445.28125,313619.46875,328624.96875,301016.5,301198.8125,378505.78125,687463.0625,455924.09375,346858.875,338795.5,404844.125,402806.3125,407456.4375,344254.90625,306920.3125,319002.375,329008.78125
38,76.26593870934,98.25406624002,"[C3H5O3]-",89.02442,"C3H6O3_M-H; C3H8O4_M-H2O-H",178545.578125,169933.65625,NA,98467.2421875,358846.09375,363211.65625,395483.53125,403781.0625,397567,430524.6875,363610.90625,400200.0625,431788.625,450184.375,414288.75,435049.40625,437269.28125,437004.25,323604.1875,309668.0625,297894.03125,315823.75,289919.25,321867.625,381925.75,379265.90625,396136.90625,376691.375,377042.09375,434041.40625,390177.28125,321334.4375,338322.53125,290972.5,326299.5,263022.875,298819.65625,353445.625,357615.09375,422983,327733.21875,273364.4375,328624.96875,295292.09375,301198.8125,344440.34375,644430.4375,427660.78125,346858.875,323355.46875,363592.125,393962.625,407456.4375,339894.9375,303433.65625,319002.375,329008.78125
40,105,126.25,"[C7H7]-",91.05532,"C7H8_M-H",NA,NA,NA,NA,16648.34375,18306.404296875,20051.7421875,16778.865234375,22937.1796875,17044.8359375,21359.8203125,21380.263671875,15426.09375,16126.1689453125,26739.248046875,17447.466796875,23579.17578125,16175.798828125,13518.3203125,17434.490234375,18701.5078125,12141.5185546875,13943.7529296875,18417.171875,13762.857421875,12743.1630859375,12224.4248046875,13605.8525390625,17911.791015625,18482.94140625,17075.26171875,14646.779296875,20252.740234375,17684.84765625,18734.662109375,16253.5263671875,19027.326171875,19359.34375,12521.693359375,16042.7373046875,16723.48828125,17125.57421875,12797.6083984375,13381.0283203125,14178.8828125,16090.79296875,17276.9921875,15272.771484375,18535.828125,14964.0244140625,11845.4375,18552.7734375,16281.4619140625,10657.177734375,14469.4580078125,15097.0244140625,14992.0634765625
41,126.25,147.5,"[C7H7]-",91.05532,"C7H8_M-H",NA,NA,NA,NA,15093.2685546875,12903.228515625,20051.7421875,16778.865234375,13506.0166015625,17044.8359375,14175.4853515625,21380.263671875,12953.435546875,16126.1689453125,18318.248046875,13651.806640625,10334.693359375,16175.798828125,12164.4296875,17434.490234375,18701.5078125,9546.669921875,13943.7529296875,13865.69140625,8924.9169921875,12743.1630859375,12224.4248046875,9038.2470703125,13322.818359375,18482.94140625,17075.26171875,14646.779296875,13163.09765625,17684.84765625,18734.662109375,8340.2099609375,10357.4228515625,8043.8798828125,9195.587890625,10466.646484375,9642.3935546875,12506.591796875,12797.6083984375,13381.0283203125,12876.1220703125,8922.173828125,17276.9921875,6021.3056640625,15103.5625,11322.99609375,11337.3017578125,13858.3671875,16281.4619140625,9761.12890625,14469.4580078125,9601.208984375,14992.0634765625
42,102.454549488,128.386572768,"[CH3O3S]-",94.98084,"CH4O3S_M-H",NA,134573.03125,NA,NA,157973.125,158682.421875,153718.3125,161399.890625,155487.453125,156501.609375,136062.359375,160946.109375,148526.5625,139833.25,125319.7265625,125242.703125,135722.6875,152208,133618.296875,164689.875,134890.328125,148269.046875,174809.1875,156126.609375,150045.9375,141796.8125,137601.546875,148283,158371.203125,138487.1875,148166.984375,128757.59375,139506.53125,142257.359375,121772.4453125,132841.25,123762.09375,157538.15625,125130.5390625,173233.734375,125312.96875,125343.375,163106.46875,127313.1171875,147577.875,148847.015625,141685.90625,131507.03125,147990.703125,118623.984375,131279.109375,119500.0078125,136479.203125,131917.59375,112657.6953125,132263.8125,146229.671875
43,128.386572768,154.318596048,"[CH3O3S]-",94.98084,"CH4O3S_M-H",NA,126416.1328125,NA,NA,157973.125,152531.59375,152982.03125,149014.484375,155408.03125,148917.5,116990.3203125,144644.96875,148526.5625,132423.625,129149.0234375,92430.8515625,123675.8828125,140603.171875,106421.9765625,164689.875,138680.796875,101268.921875,167732.40625,156126.609375,146097.296875,118048.1328125,124727.078125,123600.8828125,145289.0625,138487.1875,139003.03125,128757.59375,127586.2578125,136293.75,124787.1796875,114339.9296875,131519.921875,159566.34375,120304.6171875,105026.75,128196.1328125,97205.765625,139789.484375,113850.8671875,111221.8515625,148847.015625,128372.8359375,117401.5234375,147326.6875,86536.3203125,136653.421875,110528.734375,121338.7109375,118250.84375,86091.234375,92397.2109375,136183.546875
44,154.318596048,180.250619328,"[CH3O3S]-",94.98084,"CH4O3S_M-H",NA,NA,NA,NA,143889.140625,135113.40625,139083.1875,108689.1796875,127948.3828125,148917.5,108769.359375,135110.53125,134646.265625,82354.0234375,89602.5390625,92430.8515625,103942.3515625,98790.1875,79104.1640625,125747.609375,115595.4375,101268.921875,121465.6953125,143478.375,85106.4609375,106371.0703125,89739.4140625,94908.1484375,100104.3203125,87978.5,91564.84375,93778.4921875,86919.515625,116182.6875,88503.5234375,95688.7578125,101889.796875,97538.296875,64170.23828125,105026.75,105578.9765625,97205.765625,114168.34375,113850.8671875,89493.609375,85950.484375,110884.921875,93781.9375,96866.796875,79924.6796875,84596.0546875,89183.3359375,113426.609375,100973.296875,86091.234375,92397.2109375,100588.3359375
45,180.250619328,206.182642608,"[CH3O3S]-",94.98084,"CH4O3S_M-H",NA,NA,NA,NA,97700.84375,111781.1484375,97580.1015625,96840.5625,106116.4296875,106179.28125,91219.8984375,105964.171875,97750.578125,94668.078125,89602.5390625,78858.4609375,94081.0859375,98746.6875,80181.75,109471.6328125,89809.140625,93552.609375,110794.90625,99636.4375,98019.671875,98986.53125,90355.921875,99263.703125,93165.4765625,95406.875,108701.265625,97001.921875,86919.515625,93372.5859375,78530.1484375,95251.859375,80690.2578125,99566.8515625,81405.1796875,111253.3125,96882.7265625,94627.9375,98552.2421875,97250,88465.1328125,85849.0390625,110884.921875,91555.4140625,93267.8046875,79188.296875,110312.28125,101440.4765625,92750.1796875,93663.8828125,92350.0234375,83544.2734375,101573.5078125
46,30,42.5,"[CH3O3S]-",94.98084,"CH4O3S_M-H",NA,74085.4609375,NA,NA,118906.0859375,118707.3125,88525.0390625,81519.546875,92600.4296875,130940.8125,89970.296875,101213.7890625,100854.828125,106731.6953125,73722.1328125,98561.4453125,77616.3203125,82751.1796875,NA,NA,65777.9765625,75475.765625,72902.640625,122938.328125,63572.7265625,NA,NA,NA,86399.1640625,73323.8828125,NA,91883.125,87232.8515625,72254.3671875,55985.5,82414.109375,95399.1328125,74881.5546875,NA,104891.875,NA,NA,71837.125,73456.796875,NA,64859.27734375,59333.3125,76028.4921875,89869.203125,NA,NA,NA,97970.09375,79397.203125,NA,79682.9609375,52196.30078125
48,87.95486472,103.98071003202,"[C4H5N2O]-",97.04074,"C4H6N2O_M-H; C4H8N2O2_M-H2O-H",10689.322265625,9910.7880859375,NA,10522.1689453125,37416.30859375,35967.19921875,47156.53125,45749.2265625,41144.9140625,53067.5,32266.345703125,36102.03125,38333.0078125,35224.65625,34146.90234375,39635.87109375,39914.68359375,45225.0390625,38987.57421875,41113.76953125,47702.421875,36161.8671875,40550.2890625,49157.6171875,33284.3984375,38383.0390625,35793.6484375,33727.59765625,37438.6328125,35222.23828125,37303.19921875,36728.49609375,37223.6953125,37066.7734375,30369.912109375,26712.052734375,28987.041015625,45085.4609375,46789.33203125,42284.5625,37036.49609375,37430.49609375,45208.6171875,35982.7578125,37290.75390625,43440.6484375,34211.55859375,33356.90234375,43344.0546875,38471.48046875,42770.51953125,33988.0234375,37055.0703125,33170.12109375,31598.828125,32301.466796875,35164.3828125
49,103.98071003202,109.83009267198,"[C4H5N2O]-",97.04074,"C4H6N2O_M-H; C4H8N2O2_M-H2O-H",10861.4208984375,9910.7880859375,NA,9927.2841796875,37416.30859375,35967.19921875,47156.53125,36306.8359375,41144.9140625,35222.40234375,34062.8359375,35977.40234375,38333.0078125,35224.65625,34146.90234375,39635.87109375,39914.68359375,45225.0390625,36669.703125,41113.76953125,47702.421875,35396.6484375,40550.2890625,43068.546875,33284.3984375,38383.0390625,35793.6484375,33727.59765625,37438.6328125,35223.94921875,37303.19921875,36728.49609375,35072.3828125,37066.7734375,30369.912109375,26712.052734375,28987.041015625,45085.4609375,46789.33203125,42284.5625,37036.49609375,37430.49609375,41644.09765625,35982.7578125,37290.75390625,43440.6484375,34211.55859375,35689.37109375,43344.0546875,38471.48046875,42770.51953125,33921.23828125,37055.0703125,33170.12109375,31598.828125,31163.69140625,32727.28515625
50,109.83009267198,126.68552513598,"[C4H5N2O]-",97.04074,"C4H6N2O_M-H; C4H8N2O2_M-H2O-H",10861.4208984375,10997.2666015625,NA,9927.2841796875,37416.30859375,33842.26953125,40791.02734375,36306.8359375,40319.47265625,34652.30859375,34062.8359375,35977.40234375,38333.0078125,31072.958984375,34146.90234375,38522.82421875,39914.68359375,36666.96484375,36669.703125,41113.76953125,35448.6328125,35396.6484375,40550.2890625,43068.546875,33284.3984375,36821.41796875,35793.6484375,33727.59765625,37438.6328125,35223.94921875,37303.19921875,36728.49609375,35072.3828125,36575.3671875,30369.912109375,26712.052734375,27679.37109375,45085.4609375,43159.2578125,42284.5625,37036.49609375,36831.15625,41644.09765625,35982.7578125,37290.75390625,43440.6484375,27410.98046875,35689.37109375,43344.0546875,31986.396484375,42770.51953125,32641.13671875,32917.203125,32855.71484375,31598.828125,31163.69140625,32727.28515625
51,139.605070896,212.86501846398,"[C4H3O3]-",99.00877,"C4H4O3_M-H; C4H6O4_M-H2O-H",13589.841796875,15972.650390625,NA,16267.7353515625,113746.578125,98069.4375,116472.2890625,108223.7578125,113467.8515625,108870.2734375,119243.2890625,117538.7734375,110964.5546875,115423.796875,125174.3671875,115362.421875,120502.828125,114560.4921875,107333.2421875,90372,92868.2265625,116797.4453125,101036.171875,97801.34375,106299.7734375,140339.9375,101304.7109375,108162.75,98758.5703125,126730.4609375,125447.1015625,119917.984375,111073.3828125,119150.171875,120494.046875,123961.6796875,127354.265625,91076.4453125,104535.078125,129729.59375,88164.859375,130657.453125,123243.9375,110582.1171875,169711.1875,91250.3125,97268.9921875,75843.4609375,133482.09375,131905.03125,116242.4375,152317.9375,117717.234375,117685.8359375,145308.71875,103209.8046875,114065.25
52,212.86501846398,237.23968540398,"[C4H3O3]-",99.00877,"C4H4O3_M-H; C4H6O4_M-H2O-H",14565.6865234375,14934.4873046875,NA,15322.9658203125,56041.10546875,55148.5859375,52398.69140625,55660.48828125,54663.05859375,46840.296875,61373.60546875,58405.75,52187.4921875,47643.078125,60399.109375,51391.16796875,54301.34765625,56617.0390625,72115.6796875,74464.7109375,83536.65625,54982.93359375,41193.89453125,59953.2578125,84665.3125,64599.77734375,51205.9921875,46207.3671875,59275.46484375,58334.25390625,60496.58984375,47555.9765625,51933.6015625,51431.13671875,63579.1015625,53634.32421875,53549.5625,52409.2890625,46235.29296875,72478.421875,43107.3515625,44280.19921875,41021.04296875,60714.890625,58941.2421875,64877.33984375,58316.66796875,34474.1171875,55688.5390625,46384.484375,52857.58984375,50101.60546875,37885.6015625,53295.74609375,68953,57819.0859375,37229.19921875
53,126.29363584002,139.605070896,"[C4H3O3]-",99.00877,"C4H4O3_M-H; C4H6O4_M-H2O-H",12482.25390625,13058.466796875,NA,16267.7353515625,55781.93359375,60448.4140625,55480.2890625,59991.4609375,69830.375,76016.296875,59622.0234375,59436.125,67251.4453125,60566.078125,65691.4375,62943.51953125,63767.18359375,63662.05859375,53392.52734375,66135.984375,52645.859375,58842.9296875,64517.6875,53230.72265625,68808.0390625,55895.3203125,57720.19140625,52541.1328125,52880.859375,48180.29296875,61651.00390625,49359.29296875,48322.2109375,51209.4765625,56719.328125,50760.6875,43583.82421875,52237.94140625,50870.2265625,65929.4140625,46864.51953125,53330.17578125,53729.390625,51066.1171875,46412.44921875,51427.015625,76904.84375,68728.6015625,55470.14453125,52098.92578125,59482.640625,56536.8125,45982.7890625,57500.2421875,45791.453125,47685.5546875,52152.78515625
54,117.68298568002,126.29363584002,"[C4H3O3]-",99.00877,"C4H4O3_M-H; C4H6O4_M-H2O-H",11423.0634765625,13058.466796875,NA,16679.625,55781.93359375,60448.4140625,55480.2890625,60447.11328125,69830.375,76016.296875,59622.0234375,59436.125,67251.4453125,60566.078125,65691.4375,62943.51953125,63767.18359375,69619.21875,53392.52734375,66135.984375,52645.859375,58842.9296875,64517.6875,53230.72265625,68808.0390625,55895.3203125,57720.19140625,52541.1328125,52880.859375,50210.8046875,61651.00390625,49359.29296875,48322.2109375,51209.4765625,56719.328125,50760.6875,43583.82421875,52237.94140625,50870.2265625,65929.4140625,46864.51953125,53330.17578125,53729.390625,51066.1171875,46412.44921875,51427.015625,76904.84375,68728.6015625,55470.14453125,52098.92578125,62682.7421875,56536.8125,45982.7890625,57500.2421875,45791.453125,48219.73828125,52152.78515625
55,99.394241856,116.892646416,"[C4H3O3]-",99.00877,"C4H4O3_M-H; C4H6O4_M-H2O-H",14030.5068359375,14730.8388671875,NA,16679.625,65380.8828125,60448.4140625,60508.0859375,67860.1953125,72767.71875,76016.296875,62722.4296875,59436.125,67251.4453125,69547.609375,70224.453125,67838.8515625,67001.7734375,69619.21875,58727.90625,66135.984375,52645.859375,58842.9296875,64517.6875,62366.40234375,68808.0390625,55895.3203125,57720.19140625,55897.8203125,52880.859375,52561.390625,61651.00390625,55841.9921875,48724.13671875,51209.4765625,48879.3828125,50760.6875,46627.609375,54792.8359375,50870.2265625,65929.4140625,46910.3046875,48276.84765625,53729.390625,51066.1171875,46412.44921875,57226.203125,76904.84375,68728.6015625,54154.96875,52098.92578125,62682.7421875,60805.74609375,66790.6640625,57500.2421875,45791.453125,50719.02734375,52325.48046875
56,307.5,327.5,"[C4H6NS]-",100.02264,"C4H7NS_M-H",NA,NA,NA,NA,16130.8935546875,14045.26953125,13889.693359375,16947.927734375,16471.287109375,17923.2734375,17851.474609375,15058.66015625,16388.00390625,14962.3017578125,24454.537109375,17707.083984375,15836.6376953125,15371.3984375,52381.53125,53395,79276.109375,58475.84765625,116212.21875,59674.01171875,72102.3515625,50351.21875,70494.59375,55578.734375,50291.375,36468.578125,35792.953125,40140.171875,43357.140625,69662.6953125,69171.8515625,66242.2734375,43206.56640625,48011.90234375,68497.96875,167762.296875,90872.9140625,53371.5546875,107909.4375,66087.09375,74389.625,61856.80859375,24585.521484375,65616.796875,84228.6640625,61386.79296875,86466.7109375,90500.9140625,62319.10546875,64611.2734375,44791.62109375,50607.21875,87121.5234375
57,85.60063988802,108.649556544,"[C5H9O2]-",101.0608,"C5H10O2_M-H; C5H12O3_M-H2O-H",45815.70703125,47796.4609375,NA,45707.2890625,191640.5625,185921.859375,185294.546875,235776.4375,194813.796875,191239.46875,217040.03125,229037.984375,188251.34375,204771.40625,206535.265625,178346.859375,170027.40625,193983.21875,211455.046875,310641.71875,235641.015625,244765.359375,299539.09375,259366.65625,237099.71875,186938.6875,185111.03125,107818.90625,188702.828125,124798.265625,156736.78125,129059.84375,133820.140625,170493.46875,238506.421875,167535.125,163702.203125,216327.296875,141463.28125,385385.96875,186593.109375,250972.578125,212037.53125,173354.734375,185210.734375,250237.03125,196332.65625,175668.984375,132494.75,226732.609375,239124.140625,226869.5625,247587.9375,157698.734375,186115.609375,147520.125,195428.90625
58,347.5,367.5,"[C4H9N2O]-",101.07204,"C4H10N2O_M-H",NA,NA,NA,NA,10264.615234375,11575.2216796875,14991.4384765625,10790.9560546875,10696.951171875,9606.7724609375,9894.1044921875,11950.6083984375,12000.3525390625,12618.318359375,9263.7607421875,11432.73828125,11987.7705078125,10998.873046875,14203.01953125,11881.380859375,13495.955078125,10715.6318359375,10935.3310546875,13052.7314453125,10447.4892578125,13939.619140625,11854.546875,9633.6806640625,9983.12109375,11570.708984375,12849.4619140625,12999.640625,11824.294921875,9879.921875,10309.46875,8239.162109375,7965.388671875,11994.1533203125,15262.802734375,19939.751953125,12181.7421875,10902.5673828125,15066.251953125,8162.46630859375,10054.3369140625,12886.1259765625,10565.552734375,10583.8427734375,11636.7001953125,12856.853515625,12842.6357421875,12028.7041015625,11404.912109375,11907.638671875,11075.4580078125,11282.1728515625,9512.357421875
60,346.70933934402,360.13152943998,"[C4H8NO2]-",102.05605,"C4H9NO2_M-H; C4H11NO3_M-H2O-H",6250.923828125,4184.4111328125,NA,3736.0869140625,66722.640625,60092.1875,54459.96875,57275.95703125,55650.53125,58183.85546875,62026.89453125,53343.37890625,58878.4140625,56612.546875,55425.80078125,60676.08984375,52264.48046875,53807.2421875,114354.3125,131962.71875,100916.1015625,120984.3515625,136511.546875,71650.8828125,97672.6328125,64669.76171875,80558.5703125,56131.24609375,71421.375,51823.1484375,71028.75,50105.57421875,57517.68359375,57449.76171875,58994.4296875,59905.828125,56282.51953125,86888.3359375,66754.7421875,101365.9375,69234.640625,44414.80078125,57870.59375,51593.48828125,37517.5390625,75548.7109375,72717.34375,63024.9609375,46496.2421875,51925.50390625,84141.7734375,56696.37109375,63748.29296875,63977.48828125,54313.7890625,55118.0078125,57624.0703125
